segment_id,start,end,text,words,avg_logprob,no_speech_prob,start_meg,end_meg,words_meg
10,25.62,26.64,Two weeks is a long time.,"[{'word': ' Two', 'start': np.float64(25.62), 'end': np.float64(25.8), 'probability': np.float64(0.9680041670799255)}, {'word': ' weeks', 'start': np.float64(25.8), 'end': np.float64(25.96), 'probability': np.float64(0.9825103878974915)}, {'word': ' is', 'start': np.float64(25.96), 'end': np.float64(26.1), 'probability': np.float64(0.9916537404060364)}, {'word': ' a', 'start': np.float64(26.1), 'end': np.float64(26.22), 'probability': np.float64(0.9863881468772888)}, {'word': ' long', 'start': np.float64(26.22), 'end': np.float64(26.34), 'probability': np.float64(0.9916161894798279)}, {'word': ' time.', 'start': np.float64(26.34), 'end': np.float64(26.64), 'probability': np.float64(0.9985635876655579)}]",-0.44407170159476145,0.3138231337070465,30.958000000000002,31.978,"[{'word': ' Two', 'start': np.float64(25.62), 'end': np.float64(25.8), 'probability': np.float64(0.9680041670799255), 'start_meg': np.float64(30.958000000000002), 'end_meg': np.float64(31.138)}, {'word': ' weeks', 'start': np.float64(25.8), 'end': np.float64(25.96), 'probability': np.float64(0.9825103878974915), 'start_meg': np.float64(31.138), 'end_meg': np.float64(31.298000000000002)}, {'word': ' is', 'start': np.float64(25.96), 'end': np.float64(26.1), 'probability': np.float64(0.9916537404060364), 'start_meg': np.float64(31.298000000000002), 'end_meg': np.float64(31.438000000000002)}, {'word': ' a', 'start': np.float64(26.1), 'end': np.float64(26.22), 'probability': np.float64(0.9863881468772888), 'start_meg': np.float64(31.438000000000002), 'end_meg': np.float64(31.558)}, {'word': ' long', 'start': np.float64(26.22), 'end': np.float64(26.34), 'probability': np.float64(0.9916161894798279), 'start_meg': np.float64(31.558), 'end_meg': np.float64(31.678)}, {'word': ' time.', 'start': np.float64(26.34), 'end': np.float64(26.64), 'probability': np.float64(0.9985635876655579), 'start_meg': np.float64(31.678), 'end_meg': np.float64(31.978)}]"
11,27.24,27.38,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(27.24), 'end': np.float64(27.38), 'probability': np.float64(0.9437217712402344)}]",-0.44407170159476145,0.3138231337070465,32.577999999999996,32.717999999999996,"[{'word': ' Yeah.', 'start': np.float64(27.24), 'end': np.float64(27.38), 'probability': np.float64(0.9437217712402344), 'start_meg': np.float64(32.577999999999996), 'end_meg': np.float64(32.717999999999996)}]"
12,32.64000000000001,36.26,"I like to sit down, do it, but I don't know what to do.","[{'word': ' I', 'start': np.float64(32.64000000000001), 'end': np.float64(33.2), 'probability': np.float64(0.11279230564832687)}, {'word': ' like', 'start': np.float64(33.2), 'end': np.float64(33.7), 'probability': np.float64(0.07612213492393494)}, {'word': ' to', 'start': np.float64(33.7), 'end': np.float64(33.7), 'probability': np.float64(0.4051162898540497)}, {'word': ' sit', 'start': np.float64(33.7), 'end': np.float64(34.02), 'probability': np.float64(0.7077088356018066)}, {'word': ' down,', 'start': np.float64(34.02), 'end': np.float64(34.36), 'probability': np.float64(0.9898389577865601)}, {'word': ' do', 'start': np.float64(34.62), 'end': np.float64(34.86), 'probability': np.float64(0.5803838968276978)}, {'word': ' it,', 'start': np.float64(34.86), 'end': np.float64(35.0), 'probability': np.float64(0.44519102573394775)}, {'word': ' but', 'start': np.float64(35.06), 'end': np.float64(35.08), 'probability': np.float64(0.5749416351318359)}, {'word': ' I', 'start': np.float64(35.08), 'end': np.float64(35.26), 'probability': np.float64(0.8189120292663574)}, {'word': "" don't"", 'start': np.float64(35.26), 'end': np.float64(35.38), 'probability': np.float64(0.7849490940570831)}, {'word': ' know', 'start': np.float64(35.38), 'end': np.float64(35.5), 'probability': np.float64(0.44007641077041626)}, {'word': ' what', 'start': np.float64(35.5), 'end': np.float64(35.8), 'probability': np.float64(0.6339055895805359)}, {'word': ' to', 'start': np.float64(35.8), 'end': np.float64(36.08), 'probability': np.float64(0.19526226818561554)}, {'word': ' do.', 'start': np.float64(36.08), 'end': np.float64(36.26), 'probability': np.float64(0.6056318283081055)}, {'word': ' Yeah,', 'start': np.float64(36.26), 'end': np.float64(36.5), 'probability': np.float64(0.10081832855939865)}, {'word': "" what's"", 'start': np.float64(36.78), 'end': np.float64(37.68), 'probability': np.float64(0.9396696388721466)}, {'word': ' the', 'start': np.float64(37.68), 'end': np.float64(37.8), 'probability': np.float64(0.9929136633872986)}, {'word': ' topic?', 'start': np.float64(37.8), 'end': np.float64(38.14), 'probability': np.float64(0.9868386387825012)}]",-0.48227979871961807,0.02584560588002205,37.97800000000001,41.598,"[{'word': ' I', 'start': np.float64(32.64000000000001), 'end': np.float64(33.2), 'probability': np.float64(0.11279230564832687), 'start_meg': np.float64(37.97800000000001), 'end_meg': np.float64(38.538000000000004)}, {'word': ' like', 'start': np.float64(33.2), 'end': np.float64(33.7), 'probability': np.float64(0.07612213492393494), 'start_meg': np.float64(38.538000000000004), 'end_meg': np.float64(39.038000000000004)}, {'word': ' to', 'start': np.float64(33.7), 'end': np.float64(33.7), 'probability': np.float64(0.4051162898540497), 'start_meg': np.float64(39.038000000000004), 'end_meg': np.float64(39.038000000000004)}, {'word': ' sit', 'start': np.float64(33.7), 'end': np.float64(34.02), 'probability': np.float64(0.7077088356018066), 'start_meg': np.float64(39.038000000000004), 'end_meg': np.float64(39.358000000000004)}, {'word': ' down,', 'start': np.float64(34.02), 'end': np.float64(34.36), 'probability': np.float64(0.9898389577865601), 'start_meg': np.float64(39.358000000000004), 'end_meg': np.float64(39.698)}, {'word': ' do', 'start': np.float64(34.62), 'end': np.float64(34.86), 'probability': np.float64(0.5803838968276978), 'start_meg': np.float64(39.958), 'end_meg': np.float64(40.198)}, {'word': ' it,', 'start': np.float64(34.86), 'end': np.float64(35.0), 'probability': np.float64(0.44519102573394775), 'start_meg': np.float64(40.198), 'end_meg': np.float64(40.338)}, {'word': ' but', 'start': np.float64(35.06), 'end': np.float64(35.08), 'probability': np.float64(0.5749416351318359), 'start_meg': np.float64(40.398), 'end_meg': np.float64(40.418)}, {'word': ' I', 'start': np.float64(35.08), 'end': np.float64(35.26), 'probability': np.float64(0.8189120292663574), 'start_meg': np.float64(40.418), 'end_meg': np.float64(40.598)}, {'word': "" don't"", 'start': np.float64(35.26), 'end': np.float64(35.38), 'probability': np.float64(0.7849490940570831), 'start_meg': np.float64(40.598), 'end_meg': np.float64(40.718)}, {'word': ' know', 'start': np.float64(35.38), 'end': np.float64(35.5), 'probability': np.float64(0.44007641077041626), 'start_meg': np.float64(40.718), 'end_meg': np.float64(40.838)}, {'word': ' what', 'start': np.float64(35.5), 'end': np.float64(35.8), 'probability': np.float64(0.6339055895805359), 'start_meg': np.float64(40.838), 'end_meg': np.float64(41.138)}, {'word': ' to', 'start': np.float64(35.8), 'end': np.float64(36.08), 'probability': np.float64(0.19526226818561554), 'start_meg': np.float64(41.138), 'end_meg': np.float64(41.418)}, {'word': ' do.', 'start': np.float64(36.08), 'end': np.float64(36.26), 'probability': np.float64(0.6056318283081055), 'start_meg': np.float64(41.418), 'end_meg': np.float64(41.598)}]"
13,36.26,38.14,"Yeah, what's the topic?","[{'word': ' Yeah,', 'start': np.float64(36.26), 'end': np.float64(36.5), 'probability': np.float64(0.10081832855939865)}, {'word': "" what's"", 'start': np.float64(36.78), 'end': np.float64(37.68), 'probability': np.float64(0.9396696388721466)}, {'word': ' the', 'start': np.float64(37.68), 'end': np.float64(37.8), 'probability': np.float64(0.9929136633872986)}, {'word': ' topic?', 'start': np.float64(37.8), 'end': np.float64(38.14), 'probability': np.float64(0.9868386387825012)}]",-0.48227979871961807,0.02584560588002205,41.598,43.478,"[{'word': ' Yeah,', 'start': np.float64(36.26), 'end': np.float64(36.5), 'probability': np.float64(0.10081832855939865), 'start_meg': np.float64(41.598), 'end_meg': np.float64(41.838)}, {'word': "" what's"", 'start': np.float64(36.78), 'end': np.float64(37.68), 'probability': np.float64(0.9396696388721466), 'start_meg': np.float64(42.118), 'end_meg': np.float64(43.018)}, {'word': ' the', 'start': np.float64(37.68), 'end': np.float64(37.8), 'probability': np.float64(0.9929136633872986), 'start_meg': np.float64(43.018), 'end_meg': np.float64(43.138)}, {'word': ' topic?', 'start': np.float64(37.8), 'end': np.float64(38.14), 'probability': np.float64(0.9868386387825012), 'start_meg': np.float64(43.138), 'end_meg': np.float64(43.478)}]"
14,38.54,46.16,"It's like a sense of smell, effect, people, like social, psychological, physical, and physical.","[{'word': "" It's"", 'start': np.float64(38.54), 'end': np.float64(38.6), 'probability': np.float64(0.6718375235795975)}, {'word': ' like', 'start': np.float64(38.6), 'end': np.float64(38.86), 'probability': np.float64(0.8808810114860535)}, {'word': ' a', 'start': np.float64(38.86), 'end': np.float64(39.62), 'probability': np.float64(0.6059012413024902)}, {'word': ' sense', 'start': np.float64(39.62), 'end': np.float64(39.8), 'probability': np.float64(0.6981098651885986)}, {'word': ' of', 'start': np.float64(39.8), 'end': np.float64(40.2), 'probability': np.float64(0.9716649651527405)}, {'word': ' smell,', 'start': np.float64(40.2), 'end': np.float64(41.4), 'probability': np.float64(0.5063978433609009)}, {'word': ' effect,', 'start': np.float64(41.66), 'end': np.float64(41.9), 'probability': np.float64(0.17933262884616852)}, {'word': ' people,', 'start': np.float64(42.06), 'end': np.float64(42.34), 'probability': np.float64(0.26417747139930725)}, {'word': ' like', 'start': np.float64(43.08), 'end': np.float64(43.18), 'probability': np.float64(0.3615266978740692)}, {'word': ' social,', 'start': np.float64(43.18), 'end': np.float64(43.64), 'probability': np.float64(0.5263983011245728)}, {'word': ' psychological,', 'start': np.float64(44.0), 'end': np.float64(44.48), 'probability': np.float64(0.924952507019043)}, {'word': ' physical,', 'start': np.float64(44.94), 'end': np.float64(45.4), 'probability': np.float64(0.8082556128501892)}, {'word': ' and', 'start': np.float64(45.74), 'end': np.float64(45.74), 'probability': np.float64(0.13808798789978027)}, {'word': ' physical.', 'start': np.float64(45.74), 'end': np.float64(46.16), 'probability': np.float64(0.02442675456404686)}, {'word': ' Okay.', 'start': np.float64(46.18), 'end': np.float64(46.68), 'probability': np.float64(0.22902408242225647)}]",-0.48227979871961807,0.02584560588002205,43.878,51.498,"[{'word': "" It's"", 'start': np.float64(38.54), 'end': np.float64(38.6), 'probability': np.float64(0.6718375235795975), 'start_meg': np.float64(43.878), 'end_meg': np.float64(43.938)}, {'word': ' like', 'start': np.float64(38.6), 'end': np.float64(38.86), 'probability': np.float64(0.8808810114860535), 'start_meg': np.float64(43.938), 'end_meg': np.float64(44.198)}, {'word': ' a', 'start': np.float64(38.86), 'end': np.float64(39.62), 'probability': np.float64(0.6059012413024902), 'start_meg': np.float64(44.198), 'end_meg': np.float64(44.958)}, {'word': ' sense', 'start': np.float64(39.62), 'end': np.float64(39.8), 'probability': np.float64(0.6981098651885986), 'start_meg': np.float64(44.958), 'end_meg': np.float64(45.138)}, {'word': ' of', 'start': np.float64(39.8), 'end': np.float64(40.2), 'probability': np.float64(0.9716649651527405), 'start_meg': np.float64(45.138), 'end_meg': np.float64(45.538000000000004)}, {'word': ' smell,', 'start': np.float64(40.2), 'end': np.float64(41.4), 'probability': np.float64(0.5063978433609009), 'start_meg': np.float64(45.538000000000004), 'end_meg': np.float64(46.738)}, {'word': ' effect,', 'start': np.float64(41.66), 'end': np.float64(41.9), 'probability': np.float64(0.17933262884616852), 'start_meg': np.float64(46.998), 'end_meg': np.float64(47.238)}, {'word': ' people,', 'start': np.float64(42.06), 'end': np.float64(42.34), 'probability': np.float64(0.26417747139930725), 'start_meg': np.float64(47.398), 'end_meg': np.float64(47.678000000000004)}, {'word': ' like', 'start': np.float64(43.08), 'end': np.float64(43.18), 'probability': np.float64(0.3615266978740692), 'start_meg': np.float64(48.418), 'end_meg': np.float64(48.518)}, {'word': ' social,', 'start': np.float64(43.18), 'end': np.float64(43.64), 'probability': np.float64(0.5263983011245728), 'start_meg': np.float64(48.518), 'end_meg': np.float64(48.978)}, {'word': ' psychological,', 'start': np.float64(44.0), 'end': np.float64(44.48), 'probability': np.float64(0.924952507019043), 'start_meg': np.float64(49.338), 'end_meg': np.float64(49.818)}, {'word': ' physical,', 'start': np.float64(44.94), 'end': np.float64(45.4), 'probability': np.float64(0.8082556128501892), 'start_meg': np.float64(50.278), 'end_meg': np.float64(50.738)}, {'word': ' and', 'start': np.float64(45.74), 'end': np.float64(45.74), 'probability': np.float64(0.13808798789978027), 'start_meg': np.float64(51.078), 'end_meg': np.float64(51.078)}, {'word': ' physical.', 'start': np.float64(45.74), 'end': np.float64(46.16), 'probability': np.float64(0.02442675456404686), 'start_meg': np.float64(51.078), 'end_meg': np.float64(51.498)}]"
15,46.18,46.68,Okay.,"[{'word': ' Okay.', 'start': np.float64(46.18), 'end': np.float64(46.68), 'probability': np.float64(0.22902408242225647)}]",-0.48227979871961807,0.02584560588002205,51.518,52.018,"[{'word': ' Okay.', 'start': np.float64(46.18), 'end': np.float64(46.68), 'probability': np.float64(0.22902408242225647), 'start_meg': np.float64(51.518), 'end_meg': np.float64(52.018)}]"
16,48.1,49.64,"And it's like, I don't know.","[{'word': ' And', 'start': np.float64(48.1), 'end': np.float64(48.14), 'probability': np.float64(0.39176928997039795)}, {'word': "" it's"", 'start': np.float64(48.14), 'end': np.float64(48.58), 'probability': np.float64(0.6415524631738663)}, {'word': ' like,', 'start': np.float64(48.58), 'end': np.float64(48.8), 'probability': np.float64(0.9328014850616455)}, {'word': ' I', 'start': np.float64(49.18), 'end': np.float64(49.42), 'probability': np.float64(0.6186760663986206)}, {'word': "" don't"", 'start': np.float64(49.42), 'end': np.float64(49.52), 'probability': np.float64(0.9671016335487366)}, {'word': ' know.', 'start': np.float64(49.52), 'end': np.float64(49.64), 'probability': np.float64(0.9809888005256653)}]",-0.48227979871961807,0.02584560588002205,53.438,54.978,"[{'word': ' And', 'start': np.float64(48.1), 'end': np.float64(48.14), 'probability': np.float64(0.39176928997039795), 'start_meg': np.float64(53.438), 'end_meg': np.float64(53.478)}, {'word': "" it's"", 'start': np.float64(48.14), 'end': np.float64(48.58), 'probability': np.float64(0.6415524631738663), 'start_meg': np.float64(53.478), 'end_meg': np.float64(53.918)}, {'word': ' like,', 'start': np.float64(48.58), 'end': np.float64(48.8), 'probability': np.float64(0.9328014850616455), 'start_meg': np.float64(53.918), 'end_meg': np.float64(54.138)}, {'word': ' I', 'start': np.float64(49.18), 'end': np.float64(49.42), 'probability': np.float64(0.6186760663986206), 'start_meg': np.float64(54.518), 'end_meg': np.float64(54.758)}, {'word': "" don't"", 'start': np.float64(49.42), 'end': np.float64(49.52), 'probability': np.float64(0.9671016335487366), 'start_meg': np.float64(54.758), 'end_meg': np.float64(54.858000000000004)}, {'word': ' know.', 'start': np.float64(49.52), 'end': np.float64(49.64), 'probability': np.float64(0.9809888005256653), 'start_meg': np.float64(54.858000000000004), 'end_meg': np.float64(54.978)}]"
17,50.56,52.98,And I've done a bunch of Williams and I hate reading.,"[{'word': ' And', 'start': np.float64(50.56), 'end': np.float64(50.68), 'probability': np.float64(0.6409931778907776)}, {'word': "" I've"", 'start': np.float64(50.68), 'end': np.float64(50.98), 'probability': np.float64(0.5202579349279404)}, {'word': ' done', 'start': np.float64(50.98), 'end': np.float64(51.12), 'probability': np.float64(0.521411120891571)}, {'word': ' a', 'start': np.float64(51.12), 'end': np.float64(51.24), 'probability': np.float64(0.8366631269454956)}, {'word': ' bunch', 'start': np.float64(51.24), 'end': np.float64(51.48), 'probability': np.float64(0.9920286536216736)}, {'word': ' of', 'start': np.float64(51.48), 'end': np.float64(51.66), 'probability': np.float64(0.9987008571624756)}, {'word': ' Williams', 'start': np.float64(51.66), 'end': np.float64(51.94), 'probability': np.float64(0.2015560269355774)}, {'word': ' and', 'start': np.float64(51.94), 'end': np.float64(52.24), 'probability': np.float64(0.48580849170684814)}, {'word': ' I', 'start': np.float64(52.24), 'end': np.float64(52.4), 'probability': np.float64(0.9255848526954651)}, {'word': ' hate', 'start': np.float64(52.4), 'end': np.float64(52.7), 'probability': np.float64(0.6806670427322388)}, {'word': ' reading.', 'start': np.float64(52.7), 'end': np.float64(52.98), 'probability': np.float64(0.593428373336792)}]",-0.48227979871961807,0.02584560588002205,55.898,58.318,"[{'word': ' And', 'start': np.float64(50.56), 'end': np.float64(50.68), 'probability': np.float64(0.6409931778907776), 'start_meg': np.float64(55.898), 'end_meg': np.float64(56.018)}, {'word': "" I've"", 'start': np.float64(50.68), 'end': np.float64(50.98), 'probability': np.float64(0.5202579349279404), 'start_meg': np.float64(56.018), 'end_meg': np.float64(56.318)}, {'word': ' done', 'start': np.float64(50.98), 'end': np.float64(51.12), 'probability': np.float64(0.521411120891571), 'start_meg': np.float64(56.318), 'end_meg': np.float64(56.458)}, {'word': ' a', 'start': np.float64(51.12), 'end': np.float64(51.24), 'probability': np.float64(0.8366631269454956), 'start_meg': np.float64(56.458), 'end_meg': np.float64(56.578)}, {'word': ' bunch', 'start': np.float64(51.24), 'end': np.float64(51.48), 'probability': np.float64(0.9920286536216736), 'start_meg': np.float64(56.578), 'end_meg': np.float64(56.818)}, {'word': ' of', 'start': np.float64(51.48), 'end': np.float64(51.66), 'probability': np.float64(0.9987008571624756), 'start_meg': np.float64(56.818), 'end_meg': np.float64(56.998)}, {'word': ' Williams', 'start': np.float64(51.66), 'end': np.float64(51.94), 'probability': np.float64(0.2015560269355774), 'start_meg': np.float64(56.998), 'end_meg': np.float64(57.278)}, {'word': ' and', 'start': np.float64(51.94), 'end': np.float64(52.24), 'probability': np.float64(0.48580849170684814), 'start_meg': np.float64(57.278), 'end_meg': np.float64(57.578)}, {'word': ' I', 'start': np.float64(52.24), 'end': np.float64(52.4), 'probability': np.float64(0.9255848526954651), 'start_meg': np.float64(57.578), 'end_meg': np.float64(57.738)}, {'word': ' hate', 'start': np.float64(52.4), 'end': np.float64(52.7), 'probability': np.float64(0.6806670427322388), 'start_meg': np.float64(57.738), 'end_meg': np.float64(58.038000000000004)}, {'word': ' reading.', 'start': np.float64(52.7), 'end': np.float64(52.98), 'probability': np.float64(0.593428373336792), 'start_meg': np.float64(58.038000000000004), 'end_meg': np.float64(58.318)}]"
18,53.24,53.46,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(53.24), 'end': np.float64(53.46), 'probability': np.float64(0.6466071009635925)}]",-0.48227979871961807,0.02584560588002205,58.578,58.798,"[{'word': ' Yeah.', 'start': np.float64(53.24), 'end': np.float64(53.46), 'probability': np.float64(0.6466071009635925), 'start_meg': np.float64(58.578), 'end_meg': np.float64(58.798)}]"
19,54.080000000000005,55.24,I've served on a reading.,"[{'word': "" I've"", 'start': np.float64(54.080000000000005), 'end': np.float64(54.52), 'probability': np.float64(0.14827438443899155)}, {'word': ' served', 'start': np.float64(54.52), 'end': np.float64(54.66), 'probability': np.float64(0.49802252650260925)}, {'word': ' on', 'start': np.float64(54.66), 'end': np.float64(54.94), 'probability': np.float64(0.5097827315330505)}, {'word': ' a', 'start': np.float64(54.94), 'end': np.float64(55.1), 'probability': np.float64(0.29147323966026306)}, {'word': ' reading.', 'start': np.float64(55.1), 'end': np.float64(55.24), 'probability': np.float64(0.07908353209495544)}]",-0.278314208984375,0.00692967651411891,59.418000000000006,60.578,"[{'word': "" I've"", 'start': np.float64(54.080000000000005), 'end': np.float64(54.52), 'probability': np.float64(0.14827438443899155), 'start_meg': np.float64(59.418000000000006), 'end_meg': np.float64(59.858000000000004)}, {'word': ' served', 'start': np.float64(54.52), 'end': np.float64(54.66), 'probability': np.float64(0.49802252650260925), 'start_meg': np.float64(59.858000000000004), 'end_meg': np.float64(59.998)}, {'word': ' on', 'start': np.float64(54.66), 'end': np.float64(54.94), 'probability': np.float64(0.5097827315330505), 'start_meg': np.float64(59.998), 'end_meg': np.float64(60.278)}, {'word': ' a', 'start': np.float64(54.94), 'end': np.float64(55.1), 'probability': np.float64(0.29147323966026306), 'start_meg': np.float64(60.278), 'end_meg': np.float64(60.438)}, {'word': ' reading.', 'start': np.float64(55.1), 'end': np.float64(55.24), 'probability': np.float64(0.07908353209495544), 'start_meg': np.float64(60.438), 'end_meg': np.float64(60.578)}]"
20,55.62,57.36,"Or myself, definitely, just kind of given up.","[{'word': ' Or', 'start': np.float64(55.62), 'end': np.float64(55.8), 'probability': np.float64(0.24069303274154663)}, {'word': ' myself,', 'start': np.float64(55.8), 'end': np.float64(56.2), 'probability': np.float64(0.5787546038627625)}, {'word': ' definitely,', 'start': np.float64(56.36), 'end': np.float64(56.52), 'probability': np.float64(0.37535572052001953)}, {'word': ' just', 'start': np.float64(56.62), 'end': np.float64(56.68), 'probability': np.float64(0.23471538722515106)}, {'word': ' kind', 'start': np.float64(56.68), 'end': np.float64(56.78), 'probability': np.float64(0.23645265400409698)}, {'word': ' of', 'start': np.float64(56.78), 'end': np.float64(56.88), 'probability': np.float64(0.9975427389144897)}, {'word': ' given', 'start': np.float64(56.88), 'end': np.float64(57.1), 'probability': np.float64(0.4247412383556366)}, {'word': ' up.', 'start': np.float64(57.1), 'end': np.float64(57.36), 'probability': np.float64(0.5705699324607849)}]",-0.278314208984375,0.00692967651411891,60.958,62.698,"[{'word': ' Or', 'start': np.float64(55.62), 'end': np.float64(55.8), 'probability': np.float64(0.24069303274154663), 'start_meg': np.float64(60.958), 'end_meg': np.float64(61.138)}, {'word': ' myself,', 'start': np.float64(55.8), 'end': np.float64(56.2), 'probability': np.float64(0.5787546038627625), 'start_meg': np.float64(61.138), 'end_meg': np.float64(61.538000000000004)}, {'word': ' definitely,', 'start': np.float64(56.36), 'end': np.float64(56.52), 'probability': np.float64(0.37535572052001953), 'start_meg': np.float64(61.698), 'end_meg': np.float64(61.858000000000004)}, {'word': ' just', 'start': np.float64(56.62), 'end': np.float64(56.68), 'probability': np.float64(0.23471538722515106), 'start_meg': np.float64(61.958), 'end_meg': np.float64(62.018)}, {'word': ' kind', 'start': np.float64(56.68), 'end': np.float64(56.78), 'probability': np.float64(0.23645265400409698), 'start_meg': np.float64(62.018), 'end_meg': np.float64(62.118)}, {'word': ' of', 'start': np.float64(56.78), 'end': np.float64(56.88), 'probability': np.float64(0.9975427389144897), 'start_meg': np.float64(62.118), 'end_meg': np.float64(62.218)}, {'word': ' given', 'start': np.float64(56.88), 'end': np.float64(57.1), 'probability': np.float64(0.4247412383556366), 'start_meg': np.float64(62.218), 'end_meg': np.float64(62.438)}, {'word': ' up.', 'start': np.float64(57.1), 'end': np.float64(57.36), 'probability': np.float64(0.5705699324607849), 'start_meg': np.float64(62.438), 'end_meg': np.float64(62.698)}]"
21,57.6,58.5,"Yeah, yeah.","[{'word': ' Yeah,', 'start': np.float64(57.6), 'end': np.float64(57.94), 'probability': np.float64(0.7746291756629944)}, {'word': ' yeah.', 'start': np.float64(58.26), 'end': np.float64(58.5), 'probability': np.float64(0.6313914060592651)}]",-0.278314208984375,0.00692967651411891,62.938,63.838,"[{'word': ' Yeah,', 'start': np.float64(57.6), 'end': np.float64(57.94), 'probability': np.float64(0.7746291756629944), 'start_meg': np.float64(62.938), 'end_meg': np.float64(63.278)}, {'word': ' yeah.', 'start': np.float64(58.26), 'end': np.float64(58.5), 'probability': np.float64(0.6313914060592651), 'start_meg': np.float64(63.598), 'end_meg': np.float64(63.838)}]"
